spin_index,spin_result,streak_count,bet_amount,bet_on,outcome,profit,bankroll
5225,Red,1,0,,No Bet,0,-2300
5226,Black,1,0,,No Bet,0,-2300
5227,Black,2,0,,No Bet,0,-2300
5228,Red,1,0,,No Bet,0,-2300
5229,Red,2,0,,No Bet,0,-2300
5230,Black,1,0,,No Bet,0,-2300
5231,Red,1,0,,No Bet,0,-2300
5232,Red,2,0,,No Bet,0,-2300
5233,Black,1,0,,No Bet,0,-2300
5234,Red,1,0,,No Bet,0,-2300
5235,Red,2,0,,No Bet,0,-2300
5236,Red,3,0,,No Bet,0,-2300
5237,Black,1,0,,No Bet,0,-2300
5238,Black,2,0,,No Bet,0,-2300
5239,Black,3,0,,No Bet,0,-2300
5240,Red,1,0,,No Bet,0,-2300
5241,Red,2,0,,No Bet,0,-2300
5242,Red,3,0,,No Bet,0,-2300
5243,Red,Betting,0,,No Bet,0,-2300
5244,Black,1,10,,Win,10,-2290
5245,Green,0,0,,No Bet,0,-2290
5246,Red,1,0,,No Bet,0,-2290
5247,Black,1,0,,No Bet,0,-2290
5248,Red,1,0,,No Bet,0,-2290
5249,Black,1,0,,No Bet,0,-2290
5250,Black,2,0,,No Bet,0,-2290
5251,Black,3,0,,No Bet,0,-2290
5252,Red,1,0,,No Bet,0,-2290
5253,Black,1,0,,No Bet,0,-2290
5254,Black,2,0,,No Bet,0,-2290
5255,Black,3,0,,No Bet,0,-2290
5256,Black,Betting,0,,No Bet,0,-2290
5257,Black,Betting,10,Red,Loss,-10,-2300
5258,Red,1,20,,Win,20,-2280
5259,Red,2,0,,No Bet,0,-2280
5260,Black,1,0,,No Bet,0,-2280
5261,Black,2,0,,No Bet,0,-2280
5262,Red,1,0,,No Bet,0,-2280
5263,Black,1,0,,No Bet,0,-2280
5264,Black,2,0,,No Bet,0,-2280
5265,Black,3,0,,No Bet,0,-2280
5266,Red,1,0,,No Bet,0,-2280
5267,Black,1,0,,No Bet,0,-2280
5268,Red,1,0,,No Bet,0,-2280
5269,Red,2,0,,No Bet,0,-2280
5270,Black,1,0,,No Bet,0,-2280
5271,Black,2,0,,No Bet,0,-2280
5272,Red,1,0,,No Bet,0,-2280
5273,Red,2,0,,No Bet,0,-2280
5274,Red,3,0,,No Bet,0,-2280
5275,Red,Betting,0,,No Bet,0,-2280
5276,Black,1,10,,Win,10,-2270
5277,Red,1,0,,No Bet,0,-2270
5278,Green,0,0,,No Bet,0,-2270
5279,Red,1,0,,No Bet,0,-2270
5280,Black,1,0,,No Bet,0,-2270
5281,Red,1,0,,No Bet,0,-2270
5282,Green,0,0,,No Bet,0,-2270
5283,Black,1,0,,No Bet,0,-2270
5284,Red,1,0,,No Bet,0,-2270
5285,Red,2,0,,No Bet,0,-2270
5286,Red,3,0,,No Bet,0,-2270
5287,Black,1,0,,No Bet,0,-2270
5288,Red,1,0,,No Bet,0,-2270
5289,Black,1,0,,No Bet,0,-2270
5290,Black,2,0,,No Bet,0,-2270
5291,Red,1,0,,No Bet,0,-2270
5292,Red,2,0,,No Bet,0,-2270
5293,Red,3,0,,No Bet,0,-2270
5294,Black,1,0,,No Bet,0,-2270
5295,Red,1,0,,No Bet,0,-2270
5296,Red,2,0,,No Bet,0,-2270
5297,Red,3,0,,No Bet,0,-2270
5298,Black,1,0,,No Bet,0,-2270
5299,Black,2,0,,No Bet,0,-2270
5300,Red,1,0,,No Bet,0,-2270
5301,Red,2,0,,No Bet,0,-2270
5302,Black,1,0,,No Bet,0,-2270
5303,Red,1,0,,No Bet,0,-2270
5304,Black,1,0,,No Bet,0,-2270
5305,Black,2,0,,No Bet,0,-2270
5306,Red,1,0,,No Bet,0,-2270
5307,Black,1,0,,No Bet,0,-2270
5308,Red,1,0,,No Bet,0,-2270
5309,Black,1,0,,No Bet,0,-2270
5310,Red,1,0,,No Bet,0,-2270
5311,Red,2,0,,No Bet,0,-2270
5312,Black,1,0,,No Bet,0,-2270
5313,Black,2,0,,No Bet,0,-2270
5314,Black,3,0,,No Bet,0,-2270
5315,Black,Betting,0,,No Bet,0,-2270
5316,Black,Betting,10,Red,Loss,-10,-2280
5317,Red,1,20,,Win,20,-2260
5318,Black,1,0,,No Bet,0,-2260
5319,Black,2,0,,No Bet,0,-2260
5320,Red,1,0,,No Bet,0,-2260
5321,Black,1,0,,No Bet,0,-2260
5322,Black,2,0,,No Bet,0,-2260
5323,Black,3,0,,No Bet,0,-2260
5324,Black,Betting,0,,No Bet,0,-2260
5325,Black,Betting,10,Red,Loss,-10,-2270
5326,Red,1,20,,Win,20,-2250
5327,Black,1,0,,No Bet,0,-2250
5328,Red,1,0,,No Bet,0,-2250
5329,Red,2,0,,No Bet,0,-2250
5330,Red,3,0,,No Bet,0,-2250
5331,Red,Betting,0,,No Bet,0,-2250
5332,Black,1,10,,Win,10,-2240
5333,Red,1,0,,No Bet,0,-2240
5334,Black,1,0,,No Bet,0,-2240
5335,Red,1,0,,No Bet,0,-2240
5336,Black,1,0,,No Bet,0,-2240
5337,Black,2,0,,No Bet,0,-2240
5338,Black,3,0,,No Bet,0,-2240
5339,Black,Betting,0,,No Bet,0,-2240
5340,Black,Betting,10,Red,Loss,-10,-2250
5341,Red,1,20,,Win,20,-2230
5342,Green,0,0,,No Bet,0,-2230
5343,Black,1,0,,No Bet,0,-2230
5344,Red,1,0,,No Bet,0,-2230
5345,Red,2,0,,No Bet,0,-2230
5346,Black,1,0,,No Bet,0,-2230
5347,Black,2,0,,No Bet,0,-2230
5348,Red,1,0,,No Bet,0,-2230
5349,Black,1,0,,No Bet,0,-2230
5350,Red,1,0,,No Bet,0,-2230
5351,Black,1,0,,No Bet,0,-2230
5352,Black,2,0,,No Bet,0,-2230
5353,Red,1,0,,No Bet,0,-2230
5354,Red,2,0,,No Bet,0,-2230
5355,Black,1,0,,No Bet,0,-2230
5356,Black,2,0,,No Bet,0,-2230
5357,Black,3,0,,No Bet,0,-2230
5358,Red,1,0,,No Bet,0,-2230
5359,Black,1,0,,No Bet,0,-2230
5360,Black,2,0,,No Bet,0,-2230
5361,Black,3,0,,No Bet,0,-2230
5362,Green,0,0,,No Bet,0,-2230
5363,Black,1,0,,No Bet,0,-2230
5364,Black,2,0,,No Bet,0,-2230
5365,Black,3,0,,No Bet,0,-2230
5366,Red,1,0,,No Bet,0,-2230
5367,Red,2,0,,No Bet,0,-2230
5368,Black,1,0,,No Bet,0,-2230
5369,Red,1,0,,No Bet,0,-2230
5370,Red,2,0,,No Bet,0,-2230
5371,Black,1,0,,No Bet,0,-2230
5372,Red,1,0,,No Bet,0,-2230
5373,Black,1,0,,No Bet,0,-2230
5374,Black,2,0,,No Bet,0,-2230
5375,Red,1,0,,No Bet,0,-2230
5376,Black,1,0,,No Bet,0,-2230
5377,Red,1,0,,No Bet,0,-2230
5378,Black,1,0,,No Bet,0,-2230
5379,Black,2,0,,No Bet,0,-2230
5380,Black,3,0,,No Bet,0,-2230
5381,Red,1,0,,No Bet,0,-2230
5382,Red,2,0,,No Bet,0,-2230
5383,Red,3,0,,No Bet,0,-2230
5384,Red,Betting,0,,No Bet,0,-2230
5385,Green,Betting,10,Black,Loss,-10,-2240
5386,Red,Betting,20,Black,Loss,-20,-2260
5387,Black,1,40,,Win,40,-2220
5388,Red,1,0,,No Bet,0,-2220
5389,Green,0,0,,No Bet,0,-2220
5390,Black,1,0,,No Bet,0,-2220
5391,Black,2,0,,No Bet,0,-2220
5392,Red,1,0,,No Bet,0,-2220
5393,Red,2,0,,No Bet,0,-2220
5394,Black,1,0,,No Bet,0,-2220
5395,Black,2,0,,No Bet,0,-2220
5396,Red,1,0,,No Bet,0,-2220
5397,Black,1,0,,No Bet,0,-2220
5398,Green,0,0,,No Bet,0,-2220
5399,Red,1,0,,No Bet,0,-2220
5400,Black,1,0,,No Bet,0,-2220
5401,Red,1,0,,No Bet,0,-2220
5402,Black,1,0,,No Bet,0,-2220
5403,Black,2,0,,No Bet,0,-2220
5404,Black,3,0,,No Bet,0,-2220
5405,Red,1,0,,No Bet,0,-2220
5406,Red,2,0,,No Bet,0,-2220
5407,Red,3,0,,No Bet,0,-2220
5408,Black,1,0,,No Bet,0,-2220
5409,Red,1,0,,No Bet,0,-2220
5410,Black,1,0,,No Bet,0,-2220
5411,Red,1,0,,No Bet,0,-2220
5412,Black,1,0,,No Bet,0,-2220
5413,Black,2,0,,No Bet,0,-2220
5414,Green,0,0,,No Bet,0,-2220
5415,Black,1,0,,No Bet,0,-2220
5416,Red,1,0,,No Bet,0,-2220
5417,Red,2,0,,No Bet,0,-2220
5418,Black,1,0,,No Bet,0,-2220
5419,Red,1,0,,No Bet,0,-2220
5420,Black,1,0,,No Bet,0,-2220
5421,Black,2,0,,No Bet,0,-2220
5422,Black,3,0,,No Bet,0,-2220
5423,Black,Betting,0,,No Bet,0,-2220
5424,Black,Betting,10,Red,Loss,-10,-2230
5425,Red,1,20,,Win,20,-2210
5426,Black,1,0,,No Bet,0,-2210
5427,Red,1,0,,No Bet,0,-2210
5428,Red,2,0,,No Bet,0,-2210
5429,Black,1,0,,No Bet,0,-2210
5430,Red,1,0,,No Bet,0,-2210
5431,Black,1,0,,No Bet,0,-2210
5432,Black,2,0,,No Bet,0,-2210
5433,Red,1,0,,No Bet,0,-2210
5434,Red,2,0,,No Bet,0,-2210
5435,Red,3,0,,No Bet,0,-2210
5436,Red,Betting,0,,No Bet,0,-2210
5437,Black,1,10,,Win,10,-2200
5438,Red,1,0,,No Bet,0,-2200
5439,Green,0,0,,No Bet,0,-2200
5440,Red,1,0,,No Bet,0,-2200
5441,Black,1,0,,No Bet,0,-2200
5442,Black,2,0,,No Bet,0,-2200
5443,Red,1,0,,No Bet,0,-2200
5444,Red,2,0,,No Bet,0,-2200
5445,Red,3,0,,No Bet,0,-2200
5446,Black,1,0,,No Bet,0,-2200
5447,Black,2,0,,No Bet,0,-2200
5448,Red,1,0,,No Bet,0,-2200
5449,Black,1,0,,No Bet,0,-2200
5450,Red,1,0,,No Bet,0,-2200
5451,Black,1,0,,No Bet,0,-2200
5452,Black,2,0,,No Bet,0,-2200
5453,Red,1,0,,No Bet,0,-2200
5454,Black,1,0,,No Bet,0,-2200
5455,Red,1,0,,No Bet,0,-2200
5456,Red,2,0,,No Bet,0,-2200
5457,Black,1,0,,No Bet,0,-2200
5458,Red,1,0,,No Bet,0,-2200
5459,Red,2,0,,No Bet,0,-2200
5460,Black,1,0,,No Bet,0,-2200
5461,Red,1,0,,No Bet,0,-2200
5462,Black,1,0,,No Bet,0,-2200
5463,Red,1,0,,No Bet,0,-2200
5464,Black,1,0,,No Bet,0,-2200
5465,Black,2,0,,No Bet,0,-2200
5466,Red,1,0,,No Bet,0,-2200
5467,Black,1,0,,No Bet,0,-2200
5468,Red,1,0,,No Bet,0,-2200
5469,Red,2,0,,No Bet,0,-2200
5470,Red,3,0,,No Bet,0,-2200
5471,Black,1,0,,No Bet,0,-2200
5472,Red,1,0,,No Bet,0,-2200
5473,Red,2,0,,No Bet,0,-2200
5474,Red,3,0,,No Bet,0,-2200
5475,Black,1,0,,No Bet,0,-2200
5476,Red,1,0,,No Bet,0,-2200
5477,Red,2,0,,No Bet,0,-2200
5478,Red,3,0,,No Bet,0,-2200
5479,Red,Betting,0,,No Bet,0,-2200
5480,Green,Betting,10,Black,Loss,-10,-2210
5481,Black,1,20,,Win,20,-2190
5482,Red,1,0,,No Bet,0,-2190
5483,Black,1,0,,No Bet,0,-2190
5484,Black,2,0,,No Bet,0,-2190
5485,Black,3,0,,No Bet,0,-2190
5486,Black,Betting,0,,No Bet,0,-2190
5487,Red,1,10,,Win,10,-2180
5488,Red,2,0,,No Bet,0,-2180
5489,Black,1,0,,No Bet,0,-2180
5490,Black,2,0,,No Bet,0,-2180
5491,Black,3,0,,No Bet,0,-2180
5492,Red,1,0,,No Bet,0,-2180
5493,Black,1,0,,No Bet,0,-2180
5494,Black,2,0,,No Bet,0,-2180
5495,Red,1,0,,No Bet,0,-2180
5496,Black,1,0,,No Bet,0,-2180
5497,Black,2,0,,No Bet,0,-2180
5498,Red,1,0,,No Bet,0,-2180
5499,Red,2,0,,No Bet,0,-2180
5500,Black,1,0,,No Bet,0,-2180
5501,Black,2,0,,No Bet,0,-2180
5502,Red,1,0,,No Bet,0,-2180
5503,Red,2,0,,No Bet,0,-2180
5504,Black,1,0,,No Bet,0,-2180
5505,Black,2,0,,No Bet,0,-2180
5506,Red,1,0,,No Bet,0,-2180
5507,Red,2,0,,No Bet,0,-2180
5508,Black,1,0,,No Bet,0,-2180
5509,Red,1,0,,No Bet,0,-2180
5510,Red,2,0,,No Bet,0,-2180
5511,Black,1,0,,No Bet,0,-2180
5512,Black,2,0,,No Bet,0,-2180
5513,Green,0,0,,No Bet,0,-2180
5514,Red,1,0,,No Bet,0,-2180
5515,Black,1,0,,No Bet,0,-2180
5516,Black,2,0,,No Bet,0,-2180
5517,Red,1,0,,No Bet,0,-2180
5518,Red,2,0,,No Bet,0,-2180
5519,Black,1,0,,No Bet,0,-2180
5520,Red,1,0,,No Bet,0,-2180
5521,Black,1,0,,No Bet,0,-2180
5522,Black,2,0,,No Bet,0,-2180
5523,Red,1,0,,No Bet,0,-2180
5524,Red,2,0,,No Bet,0,-2180
5525,Red,3,0,,No Bet,0,-2180
5526,Red,Betting,0,,No Bet,0,-2180
5527,Red,Betting,10,Black,Loss,-10,-2190
5528,Green,Betting,20,Black,Loss,-20,-2210
5529,Red,Betting,40,Black,Loss,-40,-2250
5530,Black,1,80,,Win,80,-2170
5531,Red,1,0,,No Bet,0,-2170
5532,Black,1,0,,No Bet,0,-2170
5533,Red,1,0,,No Bet,0,-2170
5534,Black,1,0,,No Bet,0,-2170
5535,Red,1,0,,No Bet,0,-2170
5536,Black,1,0,,No Bet,0,-2170
5537,Red,1,0,,No Bet,0,-2170
5538,Green,0,0,,No Bet,0,-2170
5539,Red,1,0,,No Bet,0,-2170
5540,Red,2,0,,No Bet,0,-2170
5541,Green,0,0,,No Bet,0,-2170
5542,Red,1,0,,No Bet,0,-2170
5543,Red,2,0,,No Bet,0,-2170
5544,Black,1,0,,No Bet,0,-2170
5545,Black,2,0,,No Bet,0,-2170
5546,Red,1,0,,No Bet,0,-2170
5547,Red,2,0,,No Bet,0,-2170
5548,Red,3,0,,No Bet,0,-2170
5549,Red,Betting,0,,No Bet,0,-2170
5550,Black,1,10,,Win,10,-2160
5551,Red,1,0,,No Bet,0,-2160
5552,Black,1,0,,No Bet,0,-2160
5553,Green,0,0,,No Bet,0,-2160
5554,Red,1,0,,No Bet,0,-2160
5555,Red,2,0,,No Bet,0,-2160
5556,Black,1,0,,No Bet,0,-2160
5557,Red,1,0,,No Bet,0,-2160
5558,Red,2,0,,No Bet,0,-2160
5559,Red,3,0,,No Bet,0,-2160
5560,Red,Betting,0,,No Bet,0,-2160
5561,Red,Betting,10,Black,Loss,-10,-2170
5562,Red,Betting,20,Black,Loss,-20,-2190
5563,Black,1,40,,Win,40,-2150
5564,Red,1,0,,No Bet,0,-2150
5565,Red,2,0,,No Bet,0,-2150
5566,Black,1,0,,No Bet,0,-2150
5567,Black,2,0,,No Bet,0,-2150
5568,Green,0,0,,No Bet,0,-2150
5569,Black,1,0,,No Bet,0,-2150
5570,Black,2,0,,No Bet,0,-2150
5571,Black,3,0,,No Bet,0,-2150
5572,Black,Betting,0,,No Bet,0,-2150
5573,Red,1,10,,Win,10,-2140
5574,Red,2,0,,No Bet,0,-2140
5575,Red,3,0,,No Bet,0,-2140
5576,Black,1,0,,No Bet,0,-2140
5577,Black,2,0,,No Bet,0,-2140
5578,Red,1,0,,No Bet,0,-2140
5579,Red,2,0,,No Bet,0,-2140
5580,Black,1,0,,No Bet,0,-2140
5581,Red,1,0,,No Bet,0,-2140
5582,Red,2,0,,No Bet,0,-2140
5583,Red,3,0,,No Bet,0,-2140
5584,Black,1,0,,No Bet,0,-2140
5585,Black,2,0,,No Bet,0,-2140
5586,Red,1,0,,No Bet,0,-2140
5587,Black,1,0,,No Bet,0,-2140
5588,Black,2,0,,No Bet,0,-2140
5589,Black,3,0,,No Bet,0,-2140
5590,Black,Betting,0,,No Bet,0,-2140
5591,Red,1,10,,Win,10,-2130
5592,Black,1,0,,No Bet,0,-2130
5593,Black,2,0,,No Bet,0,-2130
5594,Red,1,0,,No Bet,0,-2130
5595,Red,2,0,,No Bet,0,-2130
5596,Black,1,0,,No Bet,0,-2130
5597,Red,1,0,,No Bet,0,-2130
5598,Black,1,0,,No Bet,0,-2130
5599,Red,1,0,,No Bet,0,-2130
5600,Black,1,0,,No Bet,0,-2130
5601,Red,1,0,,No Bet,0,-2130
5602,Red,2,0,,No Bet,0,-2130
5603,Black,1,0,,No Bet,0,-2130
5604,Black,2,0,,No Bet,0,-2130
5605,Red,1,0,,No Bet,0,-2130
5606,Red,2,0,,No Bet,0,-2130
5607,Red,3,0,,No Bet,0,-2130
5608,Black,1,0,,No Bet,0,-2130
5609,Red,1,0,,No Bet,0,-2130
5610,Red,2,0,,No Bet,0,-2130
5611,Black,1,0,,No Bet,0,-2130
5612,Black,2,0,,No Bet,0,-2130
5613,Black,3,0,,No Bet,0,-2130
5614,Red,1,0,,No Bet,0,-2130
5615,Red,2,0,,No Bet,0,-2130
5616,Green,0,0,,No Bet,0,-2130
5617,Black,1,0,,No Bet,0,-2130
5618,Red,1,0,,No Bet,0,-2130
5619,Red,2,0,,No Bet,0,-2130
5620,Black,1,0,,No Bet,0,-2130
5621,Black,2,0,,No Bet,0,-2130
5622,Red,1,0,,No Bet,0,-2130
5623,Red,2,0,,No Bet,0,-2130
5624,Red,3,0,,No Bet,0,-2130
5625,Red,Betting,0,,No Bet,0,-2130
5626,Red,Betting,10,Black,Loss,-10,-2140
5627,Red,Betting,20,Black,Loss,-20,-2160
5628,Black,1,40,,Win,40,-2120
5629,Red,1,0,,No Bet,0,-2120
5630,Black,1,0,,No Bet,0,-2120
5631,Black,2,0,,No Bet,0,-2120
5632,Black,3,0,,No Bet,0,-2120
5633,Black,Betting,0,,No Bet,0,-2120
5634,Red,1,10,,Win,10,-2110
5635,Black,1,0,,No Bet,0,-2110
5636,Black,2,0,,No Bet,0,-2110
5637,Green,0,0,,No Bet,0,-2110
5638,Red,1,0,,No Bet,0,-2110
5639,Red,2,0,,No Bet,0,-2110
5640,Black,1,0,,No Bet,0,-2110
5641,Black,2,0,,No Bet,0,-2110
5642,Black,3,0,,No Bet,0,-2110
5643,Black,Betting,0,,No Bet,0,-2110
5644,Black,Betting,10,Red,Loss,-10,-2120
5645,Black,Betting,20,Red,Loss,-20,-2140
5646,Red,1,40,,Win,40,-2100
5647,Black,1,0,,No Bet,0,-2100
5648,Black,2,0,,No Bet,0,-2100
5649,Black,3,0,,No Bet,0,-2100
5650,Red,1,0,,No Bet,0,-2100
5651,Black,1,0,,No Bet,0,-2100
5652,Black,2,0,,No Bet,0,-2100
5653,Black,3,0,,No Bet,0,-2100
5654,Black,Betting,0,,No Bet,0,-2100
5655,Black,Betting,10,Red,Loss,-10,-2110
5656,Black,Betting,20,Red,Loss,-20,-2130
5657,Red,1,40,,Win,40,-2090
5658,Black,1,0,,No Bet,0,-2090
5659,Black,2,0,,No Bet,0,-2090
5660,Red,1,0,,No Bet,0,-2090
5661,Black,1,0,,No Bet,0,-2090
5662,Green,0,0,,No Bet,0,-2090
5663,Red,1,0,,No Bet,0,-2090
5664,Red,2,0,,No Bet,0,-2090
5665,Black,1,0,,No Bet,0,-2090
5666,Red,1,0,,No Bet,0,-2090
5667,Green,0,0,,No Bet,0,-2090
5668,Red,1,0,,No Bet,0,-2090
5669,Black,1,0,,No Bet,0,-2090
5670,Black,2,0,,No Bet,0,-2090
5671,Red,1,0,,No Bet,0,-2090
5672,Red,2,0,,No Bet,0,-2090
5673,Red,3,0,,No Bet,0,-2090
5674,Red,Betting,0,,No Bet,0,-2090
5675,Black,1,10,,Win,10,-2080
5676,Red,1,0,,No Bet,0,-2080
5677,Black,1,0,,No Bet,0,-2080
5678,Red,1,0,,No Bet,0,-2080
5679,Red,2,0,,No Bet,0,-2080
5680,Red,3,0,,No Bet,0,-2080
5681,Red,Betting,0,,No Bet,0,-2080
5682,Red,Betting,10,Black,Loss,-10,-2090
5683,Red,Betting,20,Black,Loss,-20,-2110
5684,Red,Betting,40,Black,Loss,-40,-2150
5685,Black,1,80,,Win,80,-2070
5686,Red,1,0,,No Bet,0,-2070
5687,Red,2,0,,No Bet,0,-2070
5688,Red,3,0,,No Bet,0,-2070
5689,Black,1,0,,No Bet,0,-2070
5690,Red,1,0,,No Bet,0,-2070
5691,Red,2,0,,No Bet,0,-2070
5692,Black,1,0,,No Bet,0,-2070
5693,Red,1,0,,No Bet,0,-2070
5694,Red,2,0,,No Bet,0,-2070
5695,Black,1,0,,No Bet,0,-2070
5696,Black,2,0,,No Bet,0,-2070
5697,Red,1,0,,No Bet,0,-2070
5698,Black,1,0,,No Bet,0,-2070
5699,Green,0,0,,No Bet,0,-2070
5700,Black,1,0,,No Bet,0,-2070
5701,Red,1,0,,No Bet,0,-2070
5702,Black,1,0,,No Bet,0,-2070
5703,Red,1,0,,No Bet,0,-2070
5704,Black,1,0,,No Bet,0,-2070
5705,Green,0,0,,No Bet,0,-2070
5706,Black,1,0,,No Bet,0,-2070
5707,Red,1,0,,No Bet,0,-2070
5708,Green,0,0,,No Bet,0,-2070
5709,Black,1,0,,No Bet,0,-2070
5710,Red,1,0,,No Bet,0,-2070
5711,Red,2,0,,No Bet,0,-2070
5712,Black,1,0,,No Bet,0,-2070
5713,Black,2,0,,No Bet,0,-2070
5714,Red,1,0,,No Bet,0,-2070
5715,Black,1,0,,No Bet,0,-2070
5716,Black,2,0,,No Bet,0,-2070
5717,Black,3,0,,No Bet,0,-2070
5718,Red,1,0,,No Bet,0,-2070
5719,Red,2,0,,No Bet,0,-2070
5720,Black,1,0,,No Bet,0,-2070
5721,Black,2,0,,No Bet,0,-2070
5722,Red,1,0,,No Bet,0,-2070
5723,Red,2,0,,No Bet,0,-2070
5724,Red,3,0,,No Bet,0,-2070
5725,Red,Betting,0,,No Bet,0,-2070
5726,Black,1,10,,Win,10,-2060
5727,Black,2,0,,No Bet,0,-2060
5728,Black,3,0,,No Bet,0,-2060
5729,Black,Betting,0,,No Bet,0,-2060
5730,Red,1,10,,Win,10,-2050
5731,Red,2,0,,No Bet,0,-2050
5732,Black,1,0,,No Bet,0,-2050
5733,Black,2,0,,No Bet,0,-2050
5734,Black,3,0,,No Bet,0,-2050
5735,Black,Betting,0,,No Bet,0,-2050
5736,Red,1,10,,Win,10,-2040
5737,Red,2,0,,No Bet,0,-2040
5738,Black,1,0,,No Bet,0,-2040
5739,Red,1,0,,No Bet,0,-2040
5740,Green,0,0,,No Bet,0,-2040
5741,Black,1,0,,No Bet,0,-2040
5742,Black,2,0,,No Bet,0,-2040
5743,Red,1,0,,No Bet,0,-2040
5744,Black,1,0,,No Bet,0,-2040
5745,Red,1,0,,No Bet,0,-2040
5746,Red,2,0,,No Bet,0,-2040
5747,Red,3,0,,No Bet,0,-2040
5748,Red,Betting,0,,No Bet,0,-2040
5749,Red,Betting,10,Black,Loss,-10,-2050
5750,Black,1,20,,Win,20,-2030
5751,Red,1,0,,No Bet,0,-2030
5752,Green,0,0,,No Bet,0,-2030
5753,Red,1,0,,No Bet,0,-2030
5754,Black,1,0,,No Bet,0,-2030
5755,Black,2,0,,No Bet,0,-2030
5756,Red,1,0,,No Bet,0,-2030
5757,Black,1,0,,No Bet,0,-2030
5758,Red,1,0,,No Bet,0,-2030
5759,Black,1,0,,No Bet,0,-2030
5760,Black,2,0,,No Bet,0,-2030
5761,Green,0,0,,No Bet,0,-2030
5762,Red,1,0,,No Bet,0,-2030
5763,Red,2,0,,No Bet,0,-2030
5764,Red,3,0,,No Bet,0,-2030
5765,Green,0,0,,No Bet,0,-2030
5766,Black,1,0,,No Bet,0,-2030
5767,Black,2,0,,No Bet,0,-2030
5768,Red,1,0,,No Bet,0,-2030
5769,Red,2,0,,No Bet,0,-2030
5770,Red,3,0,,No Bet,0,-2030
5771,Red,Betting,0,,No Bet,0,-2030
5772,Black,1,10,,Win,10,-2020
5773,Black,2,0,,No Bet,0,-2020
5774,Red,1,0,,No Bet,0,-2020
5775,Black,1,0,,No Bet,0,-2020
5776,Black,2,0,,No Bet,0,-2020
5777,Red,1,0,,No Bet,0,-2020
5778,Black,1,0,,No Bet,0,-2020
5779,Black,2,0,,No Bet,0,-2020
5780,Red,1,0,,No Bet,0,-2020
5781,Red,2,0,,No Bet,0,-2020
5782,Black,1,0,,No Bet,0,-2020
5783,Green,0,0,,No Bet,0,-2020
5784,Green,0,0,,No Bet,0,-2020
5785,Black,1,0,,No Bet,0,-2020
5786,Red,1,0,,No Bet,0,-2020
5787,Red,2,0,,No Bet,0,-2020
5788,Red,3,0,,No Bet,0,-2020
5789,Black,1,0,,No Bet,0,-2020
5790,Red,1,0,,No Bet,0,-2020
5791,Red,2,0,,No Bet,0,-2020
5792,Red,3,0,,No Bet,0,-2020
5793,Red,Betting,0,,No Bet,0,-2020
5794,Red,Betting,10,Black,Loss,-10,-2030
5795,Black,1,20,,Win,20,-2010
5796,Black,2,0,,No Bet,0,-2010
5797,Green,0,0,,No Bet,0,-2010
5798,Green,0,0,,No Bet,0,-2010
5799,Black,1,0,,No Bet,0,-2010
5800,Black,2,0,,No Bet,0,-2010
5801,Red,1,0,,No Bet,0,-2010
5802,Black,1,0,,No Bet,0,-2010
5803,Red,1,0,,No Bet,0,-2010
5804,Red,2,0,,No Bet,0,-2010
5805,Red,3,0,,No Bet,0,-2010
5806,Red,Betting,0,,No Bet,0,-2010
5807,Black,1,10,,Win,10,-2000
5808,Green,0,0,,No Bet,0,-2000
5809,Red,1,0,,No Bet,0,-2000
5810,Black,1,0,,No Bet,0,-2000
5811,Black,2,0,,No Bet,0,-2000
5812,Red,1,0,,No Bet,0,-2000
5813,Black,1,0,,No Bet,0,-2000
5814,Green,0,0,,No Bet,0,-2000
5815,Black,1,0,,No Bet,0,-2000
5816,Red,1,0,,No Bet,0,-2000
5817,Black,1,0,,No Bet,0,-2000
5818,Red,1,0,,No Bet,0,-2000
5819,Red,2,0,,No Bet,0,-2000
5820,Black,1,0,,No Bet,0,-2000
5821,Black,2,0,,No Bet,0,-2000
5822,Red,1,0,,No Bet,0,-2000
5823,Black,1,0,,No Bet,0,-2000
5824,Black,2,0,,No Bet,0,-2000
5825,Black,3,0,,No Bet,0,-2000
5826,Red,1,0,,No Bet,0,-2000
5827,Black,1,0,,No Bet,0,-2000
5828,Red,1,0,,No Bet,0,-2000
5829,Black,1,0,,No Bet,0,-2000
5830,Red,1,0,,No Bet,0,-2000
5831,Red,2,0,,No Bet,0,-2000
5832,Red,3,0,,No Bet,0,-2000
5833,Red,Betting,0,,No Bet,0,-2000
5834,Red,Betting,10,Black,Loss,-10,-2010
5835,Red,Betting,20,Black,Loss,-20,-2030
5836,Red,Betting,40,Black,Loss,-40,-2070
5837,Red,Betting,80,Black,Loss,-80,-2150
5838,Black,1,160,,Win,160,-1990
5839,Black,2,0,,No Bet,0,-1990
5840,Red,1,0,,No Bet,0,-1990
5841,Black,1,0,,No Bet,0,-1990
5842,Black,2,0,,No Bet,0,-1990
5843,Red,1,0,,No Bet,0,-1990
5844,Black,1,0,,No Bet,0,-1990
5845,Black,2,0,,No Bet,0,-1990
5846,Black,3,0,,No Bet,0,-1990
5847,Black,Betting,0,,No Bet,0,-1990
5848,Black,Betting,10,Red,Loss,-10,-2000
5849,Red,1,20,,Win,20,-1980
5850,Black,1,0,,No Bet,0,-1980
5851,Red,1,0,,No Bet,0,-1980
5852,Red,2,0,,No Bet,0,-1980
5853,Red,3,0,,No Bet,0,-1980
